text,to,decision,From,year,notes
170.192. Reduce government influence and control over the internet as part of a broader commitment to freedom of expression (Australia);,cuba,consider,Australia,2013,
170.193. Put an end to online censorship (Germany);,cuba,consider,Germany,2013,
"170.194. Take steps to ensure the establishment of an unrestricted access to the internet for all, including by making use of the existing underwater high speed broadband cable (Germany);",cuba,consider,Germany,2013,
170.195. Continue to develop policies aimed at improving information infrastructure for the benefit of Cuban society (Philippines);,cuba,consider,Philippines,2013,
"170.196. Make the Internet widely available and accessible to the general public, given the recent technological arrangements with country’s partners, in recognition of the Internet as a major driving force in accelerating development in its various forms and as an important tool for exercising human rights, in  particular with regards to the right to freedom of expression as well as freedom of information (Slovakia);",cuba,consider,Slovakia,2013,
170.197. Enhance the quality and access to information and communication technologies (Sri Lanka);,cuba,consider,Sri Lanka,2013,
170.198. Improve access to the Internet (Japan);,cuba,consider,Japan,2013,
170.199. Consolidate access to information and culture for all people (Tajikistan);,cuba,consider,Tajikistan,2013,
170.200. Increase the quality in the social use and access to information and communication technologies (Turkmenistan);,cuba,consider,Turkmenistan,2013,
170.201. Continue the expansion of broad band connectivity to Internet and confront the limitations imposed by the blockade (Venezuela (Bolivarian Republic of));,cuba,consider,Venezuela,2013,
170.202. Develop policies to improve information infrastructure for the benefit of the Cuban society (Pakistan);,cuba,consider,Pakistan,2013,
170.203. Continue increasing the quality in the social use and access to information and communication technologies (Malaysia);,cuba,consider,Malaysia,2013,
"170.204. Continue to use the information and social media to promote the culture of human rights and, in particular, the rights of the child (Saudi Arabia);",cuba,consider,Saudi Arabia,2013,
170.205. Further strengthen protection to ensure the non-dismissal of workers diagnosed with HIV/AIDS (Kazakhstan);,cuba,consider,Kazakhstan,2013,
170.206. Continue to promote economic and social development (United Arab Emirates);,cuba,consider,United Arab Emirates,2013,
"170.207. Continue its measures in favour of economic, social and cultural rights (Senegal);",cuba,consider,Senegal,2013,
170.208. Pursue the strengthening of its economic and social development (Somalia);,cuba,consider,Somalia,2013,
170.209. Continue to promote its poor people socio-economic policies for the improvement of its people (Zimbabwe);,cuba,consider,Zimbabwe,2013,
170.210. Continue to implement the current projects and socio-economic development programs (Belarus);,cuba,consider,Belarus,2013,
170.210..1 Continue implementing current socio-economic development projects and programmes for the promotion and protection of all human rights (Somalia);,cuba,consider,Somalia,2013,
"170.211. Continue the practice of implementing the programmes aimed at further advancing the improved social welfare of the population, in particular the vulnerable ones (Cambodia);",cuba,consider,Cambodia,2013,
"170.212. Pursue all efforts to preserve the progress in culture, education, health and fight against social inequality (Egypt);",cuba,consider,Egypt,2013,
"170.213. Continue its efforts to guarantee progress and improvement of  the Cuban society  as well as its sustainable development , the improvement of their living standard and progress towards a more just, free, independent and equitable society ( Algeria );",cuba,consider,Algeria,2013,
"170.214. Maintain updating the economic model, as a way to preserve the gains achieved by the Cuban people and to continue developing the broad potentials of Cuba and human resources (Bahrain);",cuba,consider,Bahrain,2013,
170.215. Further improve the social security system and continue to assist vulnerable groups (China);,cuba,consider,China,2013,
170.216. Continue its national efforts to focus on the quality and sustainability of development targets (Indonesia);,cuba,consider,Indonesia,2013,
"170.217. Continue strengthening its economic and social development (Jordan, Panama);",cuba,consider,Jordan,2013,
"170.217. Continue strengthening its economic and social development (Jordan, Panama);",cuba,consider,Panama,2013,
"170.218. Continue its efforts to promote economic, cultural and social rights (Equatorial Guinea);",cuba,consider,Equatorial Guinea,2013,
"170.219. Make greater efforts to promote economic and social rights in a manner conducive to the furtherance of rights in the fields of labour, education, health and housing (Saudi Arabia);",cuba,consider,Saudi Arabia,2013,
"170.220. Increase, within its limited resources, its capacity to achieve the MDGs and the right to development to all its people (Namibia);",cuba,consider,Namibia,2013,
"170.221. Continue guaranteeing the enjoyment of economic, social and cultural rights in order to reach the MDGs (Nicaragua);",cuba,consider,Nicaragua,2013,
170.222. Make additional efforts in the process of achieving the MDGs by 2015 (Qatar);,cuba,consider,Qatar,2013,
170.223. Further emphasize the quality and sustainability of the achieved targets and progress towards attaining the remaining MDG goals (Thailand);,cuba,consider,Thailand,2013,
170.224. Continue the efforts to ensure the sustained implementation of the MDGs (Uzbekistan);,cuba,consider,Uzbekistan,2013,
170.225. Further maintain national efforts to ensure compliance and stability of the MDGs (Azerbaijan);,cuba,consider,Azerbaijan,2013,
"170.226. Ensure the enjoyment of economic, social and cultural rights, with the purpose of attaining the MDGs (Kyrgyzstan);",cuba,consider,Kyrgyzstan,2013,
"170.227. Ensure the enjoyment of economic, social and cultural rights, in the context of the attainment of the MDGs, which Cuba has mostly met (Mozambique);",cuba,consider,Mozambique,2013,
170.228. Continue its efforts to implement the MDGs at the national level (Angola);,cuba,consider,Angola,2013,
170.229. Continue its efforts to achieve the MDGs on the 2015 horizon (Democratic Republic of the Congo);,cuba,consider,Democratic Republic of the Congo,2013,
"170.230. Continue efforts to ensure enjoyment by all persons of economic, social and cultural rights with a view to achieving the MDGs (Lebanon);",cuba,consider,Lebanon,2013,
170.231. Maintain national efforts to ensure compliance and stability of the MDGs (Myanmar);,cuba,consider,Myanmar,2013,
"170.232. Continue to implement measures to facilitate public access to adequate housing (Nepal, Sri Lanka);",cuba,consider,Nepal,2013,
"170.232. Continue to implement measures to facilitate public access to adequate housing (Nepal, Sri Lanka);",cuba,consider,Sri Lanka,2013,
