To,To-Rgrp,To-Org,Text,From,From-Rgrp,From-Org,Response,Action,Issue,Session
Democratic Republic of Congo,Africa,"AU, OIF","Lastly, the delegation confirmed that the Democratic Republic of the Congo was committed to pursuing its efforts in cooperation with the entire international community",Democratic Republic of Congo,Africa,"AU, OIF",Voluntary Pledge,2,Other,6
Democratic Republic of Congo,Africa,"AU, OIF","With regard to recommendations on elaborating laws specifically protecting human rights defenders, the delegation reaffirmed its commitment to continue discussions to set up a specific legal framework for them.",Democratic Republic of Congo,Africa,"AU, OIF",Voluntary Pledge,2,Human rights defenders,6
Djibouti,Africa,"AU, OIC, AL, OIF","Specifically, to meet the commitments thus undertaken, the Government intends to draw up and broadly introduce social safety nets as an original mechanism providing social protection",Djibouti,Africa,"AU, OIC, AL, OIF",Voluntary Pledge,5,ESC rights - general,16
Dominica,GRULAC,"OAS, ACS, OIF, Commonwealth","As a signatory of the Convention on the Rights of Persons with Disabilities, signed on 30 March 2007, the Government of Dominica remained committed to the full inclusion of persons with disabilities into the mainstream, and efforts had been made to ratify the Convention. There had been a series of stakeholder and wider public consultations. Based on the plan of action, the ratification process would be completed in the next three months, although, owing to resources constraints, Dominica faced difficulties in meeting the spirit and obligations of the Convention.",Dominica,GRULAC,"OAS, ACS, OIF, Commonwealth",Voluntary Pledge,5,"Disabilities,International instruments",6
Dominica,GRULAC,"OAS, ACS, OIF, Commonwealth","With regard to conventions and protocols, the Government was committed to make every possible effort to complete the following steps in the next three months: (a) To ratify the Convention on the Rights of Persons with Disabilities, (b) To accede to the Protocol to Prevent, Suppress and Punish Trafficking in Persons, Especially Women and Children, supplementing the United Nations Convention against Transnational Organized Crime, (c) To ratify the International Convention for the Protection of All Persons from Enforced Disappearance, (d) To ratify the International Convention on the Elimination of All Forms of Racial Discrimination, (e) To accede to the Optional Protocol to the Convention on the Elimination of All Forms of Discrimination against Women, (f) To ratify the Convention against Torture and Other Cruel, Inhuman or Degrading Treatment or Punishment and the Optional Protocol thereto.",Dominica,GRULAC,"OAS, ACS, OIF, Commonwealth",Voluntary Pledge,5,International instruments,6
Dominican Republic,GRULAC,"OAS, OEI, ACS","Hence the formal commitment made by the Dominican Republic is to continue to put into effect each and every initiative designed to foster faithful, unrestricted compliance with all its national and international human rights commitments.",Dominican Republic,GRULAC,"OAS, OEI, ACS",Voluntary Pledge,2,International instruments,6
Dominican Republic,GRULAC,"OAS, OEI, ACS","The Dominican Republic further reiterated its commitment to addressing specific issues in which it had recognized difficulties, such as violence against women, the situation of children and child labour. It was also the goal of the Government to address the issue of executions as well.",Dominican Republic,GRULAC,"OAS, OEI, ACS",Voluntary Pledge,4,"Labour,Rights of the Child,Women's rights",6
Dominican Republic,GRULAC,"OAS, OEI, ACS","The Dominican Republic reiterated its commitment to continue cooperating with international organizations with the goal of strengthening its national institutions, and to comply with human rights requirements as set forth in the Declaration of Human Rights and all international human rights conventions.",Dominican Republic,GRULAC,"OAS, OEI, ACS",Voluntary Pledge,2,International instruments,6
Dominican Republic,GRULAC,"OAS, OEI, ACS",The Dominican Republic thanked all delegations for their questions and comments and reiterated its serious commitment to promoting all human rights. It also reaffirmed its commitment to ratify and adhere to the conventions mentioned throughout the interactive dialogue and its openness to receiving visits by different United Nations human rights mechanisms.,Dominican Republic,GRULAC,"OAS, OEI, ACS",Voluntary Pledge,5,"International instruments,Special procedures",6
Dominican Republic,GRULAC,"OAS, OEI, ACS","However, the Dominican Republic aware of the urgent need to eliminate the social inequalities that still exist, as in most underdeveloped nations, pledges to continue implementing and planning projects, both legislative and institutional, and to take affirmative action in favour of: children, adolescents, women, the elderly, the disabled, migrants, justice, workers, the elimination of poverty, health, education, intercultural integration, social and human development, and trafficking in persons.",Dominican Republic,GRULAC,"OAS, OEI, ACS",Voluntary Pledge,2,General,18
Dominican Republic,GRULAC,"OAS, OEI, ACS","Commitment of the State to promote the legal and administrative conditions for real and effective equality and to take necessary steps to prevent and combat discrimination, marginalization, vulnerability and exclusion",Dominican Republic,GRULAC,"OAS, OEI, ACS",Voluntary Pledge,4,General,18
Dominican Republic,GRULAC,"OAS, OEI, ACS","As for the special procedures, we reaffirm our commitment and willingness to consider any request for a country visit by any United Nations rapporteur.",Dominican Republic,GRULAC,"OAS, OEI, ACS",Voluntary Pledge,3,Special procedures,18
Ecuador,GRULAC,"OAS, OEI","Ecuador will promote and disseminate human rights internally, harmonize their domestic legislation vis-ˆ-vis international law, and many other areas. ",Ecuador,GRULAC,"OAS, OEI",Voluntary Pledge,4,Human rights education and training,1
Ecuador,GRULAC,"OAS, OEI","Commitments undertaken to promote the collective rights of afro-Ecuadorian and indigenous peoples, dissemination through a broad process of the outcome of the conference on the elimination of racial discrimination to be held next year in Geneva, adoption of the recommendations made by the Special Rapporteur on the situation of human rights and fundamental freedoms of indigenous people with regard to free and equal access to services in the administration of justice",Ecuador,GRULAC,"OAS, OEI",Voluntary Pledge,5,"Indigenous peoples,Minorities,Special procedures",1
Ecuador,GRULAC,"OAS, OEI","Compliance with international obligations, design and implementation of a follow-up system of international commitments",Ecuador,GRULAC,"OAS, OEI",Voluntary Pledge,5,Other,1
Ecuador,GRULAC,"OAS, OEI","Harmonization of domestic law with international human rights norms, amendments to the Criminal Code, adoption of the anti-discrimination law and, promoting the adoption of a law on crimes against humanity with a view to incorporating the provisions of the Rome Statute of the International Criminal Court",Ecuador,GRULAC,"OAS, OEI",Voluntary Pledge,5,"International instruments,Justice",1
Ecuador,GRULAC,"OAS, OEI","Human rights training for public civil servants, generating continuous training processes for public officials and officials in the area of justice",Ecuador,GRULAC,"OAS, OEI",Voluntary Pledge,5,"Human rights education and training,Justice",1
Ecuador,GRULAC,"OAS, OEI","In the area of application, dissemination and promotion of human rights: domestically, this includes strengthening the response and follow-up to the international commitments taken on by Ecuador, implementation of the evaluation process of the national plan of action, promoting the work of the National Commission for the Application of International Humanitarian Law and, the ratification of the Optional Protocol to the Convention against Torture and the International Convention for the Protection of All Persons from Enforced Disappearance",Ecuador,GRULAC,"OAS, OEI",Voluntary Pledge,4,"Detention,Enforced disappearances,International instruments,Torture and other CID treatment",1
Ecuador,GRULAC,"OAS, OEI","In the area of persons with different sexual orientation, implementation of a national system to guarantee equality and non-discrimination",Ecuador,GRULAC,"OAS, OEI",Voluntary Pledge,4,Sexual Orientation and Gender Identity,1
Ecuador,GRULAC,"OAS, OEI","In the area of rights of persons with disabilities, full implementation of the Convention on the Rights of Persons with Disabilities, and the promotion of relevant policies and targeted programmes to provide equal access to services and opportunities to persons with disabilities",Ecuador,GRULAC,"OAS, OEI",Voluntary Pledge,5,"Disabilities,International instruments",1
Ecuador,GRULAC,"OAS, OEI","In the area of the rights of migrants, follow-up to programmes and the national plan for the human development of migrants and the promotion and protection of migrants and their families",Ecuador,GRULAC,"OAS, OEI",Voluntary Pledge,4,Migrants,1
